Area,MTU,Biomass  - Actual Aggregated [MW],Fossil Brown coal/Lignite  - Actual Aggregated [MW],Fossil Coal-derived gas  - Actual Aggregated [MW],Fossil Gas  - Actual Aggregated [MW],Fossil Hard coal  - Actual Aggregated [MW],Fossil Oil  - Actual Aggregated [MW],Fossil Oil shale  - Actual Aggregated [MW],Fossil Peat  - Actual Aggregated [MW],Geothermal  - Actual Aggregated [MW],Hydro Pumped Storage  - Actual Aggregated [MW],Hydro Pumped Storage  - Actual Consumption [MW],Hydro Run-of-river and poundage  - Actual Aggregated [MW],Hydro Water Reservoir  - Actual Aggregated [MW],Marine  - Actual Aggregated [MW],Nuclear  - Actual Aggregated [MW],Other  - Actual Aggregated [MW],Other renewable  - Actual Aggregated [MW],Solar  - Actual Aggregated [MW],Waste  - Actual Aggregated [MW],Wind Offshore  - Actual Aggregated [MW],Wind Onshore  - Actual Aggregated [MW]
BZN|NL,01.04.2021 18:00 - 01.04.2021 19:00 (CET/CEST),9.25,0.0,0.0,4376.25,1635.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,479.0,2196.0,0.0,55.5,408.5,1669.0,578.5
BZN|NL,01.04.2021 19:00 - 01.04.2021 20:00 (CET/CEST),10.0,0.0,0.0,5020.75,1671.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,479.0,1972.25,0.0,12.75,402.0,1725.25,610.5
BZN|NL,01.04.2021 20:00 - 01.04.2021 21:00 (CET/CEST),9.75,0.0,0.0,5149.5,1667.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,479.0,1858.75,0.0,0.0,394.0,1641.0,644.5
BZN|NL,01.04.2021 21:00 - 01.04.2021 22:00 (CET/CEST),10.0,0.0,0.0,5069.5,1703.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,479.0,1712.5,0.0,0.0,397.25,1652.0,644.0
BZN|NL,01.04.2021 22:00 - 01.04.2021 23:00 (CET/CEST),10.0,0.0,0.0,5017.5,1623.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,478.0,1534.0,0.0,0.0,396.0,1618.25,602.0
BZN|NL,01.04.2021 23:00 - 02.04.2021 00:00 (CET/CEST),10.0,0.0,0.0,4750.25,1626.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,478.0,1243.75,0.0,0.0,399.0,1499.75,511.25
BZN|NL,02.04.2021 00:00 - 02.04.2021 01:00 (CET/CEST),10.0,0.0,0.0,4322.5,1588.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,478.0,1065.75,0.0,0.0,401.25,1216.25,406.5
BZN|NL,02.04.2021 01:00 - 02.04.2021 02:00 (CET/CEST),10.0,0.0,0.0,3619.75,1228.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,478.0,646.75,0.0,0.0,395.5,1054.75,411.0
BZN|NL,02.04.2021 02:00 - 02.04.2021 03:00 (CET/CEST),10.0,0.0,0.0,3302.0,1080.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,478.0,668.25,0.0,0.0,398.25,995.0,461.5
BZN|NL,02.04.2021 03:00 - 02.04.2021 04:00 (CET/CEST),11.0,0.0,0.0,2927.25,1092.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,478.0,735.5,0.0,0.0,402.0,1011.0,493.0
BZN|NL,02.04.2021 04:00 - 02.04.2021 05:00 (CET/CEST),11.0,0.0,0.0,3031.75,1091.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,478.25,764.0,0.0,0.0,390.25,1100.5,531.5
BZN|NL,02.04.2021 05:00 - 02.04.2021 06:00 (CET/CEST),10.75,0.0,0.0,2999.5,1200.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,478.75,748.75,0.0,0.0,384.75,1213.75,537.25
BZN|NL,02.04.2021 06:00 - 02.04.2021 07:00 (CET/CEST),10.75,0.0,0.0,3713.5,1395.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,478.5,847.75,0.0,0.0,383.5,1092.0,492.75
BZN|NL,02.04.2021 07:00 - 02.04.2021 08:00 (CET/CEST),10.0,0.0,0.0,3851.5,1556.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,478.0,970.75,0.0,3.0,375.75,1081.5,455.75
BZN|NL,02.04.2021 08:00 - 02.04.2021 09:00 (CET/CEST),10.0,0.0,0.0,3952.75,1563.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,478.0,1109.5,0.0,20.5,381.75,1027.25,390.5
BZN|NL,02.04.2021 09:00 - 02.04.2021 10:00 (CET/CEST),10.75,0.0,0.0,3936.5,1567.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,478.0,1499.5,0.0,43.75,388.0,1069.75,411.5
BZN|NL,02.04.2021 10:00 - 02.04.2021 11:00 (CET/CEST),10.25,0.0,0.0,3719.75,1576.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,477.75,1829.75,0.0,69.5,379.0,1108.0,430.25
BZN|NL,02.04.2021 11:00 - 02.04.2021 12:00 (CET/CEST),8.75,0.0,0.0,3630.0,1590.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,477.0,2308.75,0.0,71.75,379.25,1098.5,470.75
BZN|NL,02.04.2021 12:00 - 02.04.2021 13:00 (CET/CEST),7.75,0.0,0.0,3636.5,1539.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,477.0,2621.5,0.0,69.75,374.0,1197.0,591.5
BZN|NL,02.04.2021 13:00 - 02.04.2021 14:00 (CET/CEST),7.0,0.0,0.0,3318.0,1342.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,477.0,2665.25,0.0,69.75,367.0,1293.0,673.25
BZN|NL,02.04.2021 14:00 - 02.04.2021 15:00 (CET/CEST),7.5,0.0,0.0,3141.5,873.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,477.0,2676.25,0.0,99.75,356.75,1382.0,732.75
BZN|NL,02.04.2021 15:00 - 02.04.2021 16:00 (CET/CEST),8.25,0.0,0.0,3253.75,593.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,477.25,2720.75,0.0,74.75,369.5,1487.75,748.25
BZN|NL,02.04.2021 16:00 - 02.04.2021 17:00 (CET/CEST),9.0,0.0,0.0,2829.0,637.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,477.0,2394.75,0.0,57.0,371.75,1523.0,840.5
BZN|NL,02.04.2021 17:00 - 02.04.2021 18:00 (CET/CEST),8.0,0.0,0.0,3038.5,902.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,477.0,2331.75,0.0,37.5,376.5,1584.25,924.0
BZN|NL,02.04.2021 18:00 - 02.04.2021 19:00 (CET/CEST),8.25,0.0,0.0,2910.5,922.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,477.0,2237.25,0.0,20.25,375.5,1764.0,968.25
BZN|NL,02.04.2021 19:00 - 02.04.2021 20:00 (CET/CEST),8.0,0.0,0.0,3249.0,1057.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,475.5,2052.25,0.0,6.5,357.25,1954.0,863.5
BZN|NL,02.04.2021 20:00 - 02.04.2021 21:00 (CET/CEST),8.0,0.0,0.0,3539.0,1031.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,474.75,1935.75,0.0,0.0,360.0,1742.75,792.25
BZN|NL,02.04.2021 21:00 - 02.04.2021 22:00 (CET/CEST),9.0,0.0,0.0,3413.0,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,475.0,1861.25,0.0,0.0,358.75,1666.5,714.25
BZN|NL,02.04.2021 22:00 - 02.04.2021 23:00 (CET/CEST),9.0,0.0,0.0,3353.5,1068.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,477.0,1781.0,0.0,0.0,362.25,1577.75,732.75
BZN|NL,02.04.2021 23:00 - 03.04.2021 00:00 (CET/CEST),9.0,0.0,0.0,3209.5,1054.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,476.5,1681.0,0.0,0.0,370.75,1730.75,803.25
BZN|NL,03.04.2021 00:00 - 03.04.2021 01:00 (CET/CEST),9.0,0.0,0.0,2642.25,964.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,476.25,1457.0,0.0,0.0,379.25,1894.5,746.5
BZN|NL,03.04.2021 01:00 - 03.04.2021 02:00 (CET/CEST),8.25,0.0,0.0,2394.5,947.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,476.0,1387.25,0.0,0.0,375.75,1705.0,716.0
BZN|NL,03.04.2021 02:00 - 03.04.2021 03:00 (CET/CEST),8.75,0.0,0.0,2249.25,784.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,476.0,1241.5,0.0,0.0,376.5,2054.25,743.25
BZN|NL,03.04.2021 03:00 - 03.04.2021 04:00 (CET/CEST),8.5,0.0,0.0,2145.75,776.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,476.0,1120.5,0.0,0.0,373.25,1950.5,754.0
BZN|NL,03.04.2021 04:00 - 03.04.2021 05:00 (CET/CEST),9.0,0.0,0.0,2074.75,841.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,476.0,1032.5,0.0,0.0,372.5,1977.5,735.0
