"Area","MTU","Biomass  - Actual Aggregated [MW]","Fossil Brown coal/Lignite  - Actual Aggregated [MW]","Fossil Coal-derived gas  - Actual Aggregated [MW]","Fossil Gas  - Actual Aggregated [MW]","Fossil Hard coal  - Actual Aggregated [MW]","Fossil Oil  - Actual Aggregated [MW]","Fossil Oil shale  - Actual Aggregated [MW]","Fossil Peat  - Actual Aggregated [MW]","Geothermal  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Consumption [MW]","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]","Marine  - Actual Aggregated [MW]","Nuclear  - Actual Aggregated [MW]","Other  - Actual Aggregated [MW]","Other renewable  - Actual Aggregated [MW]","Solar  - Actual Aggregated [MW]","Waste  - Actual Aggregated [MW]","Wind Offshore  - Actual Aggregated [MW]","Wind Onshore  - Actual Aggregated [MW]"
"BZN|IT-North","22.03.2021 22:00 - 22.03.2021 23:00 (CET/CEST)","238","n/e","11","8664","22","5","n/e","n/e","n/e","28","","1611","271","n/e","n/e","1410","n/e","0","36","n/e","6"
"BZN|IT-North","22.03.2021 23:00 - 23.03.2021 00:00 (CET/CEST)","237","n/e","11","8326","16","5","n/e","n/e","n/e","2","","1357","156","n/e","n/e","1258","n/e","0","37","n/e","5"
"BZN|IT-North","23.03.2021 00:00 - 23.03.2021 01:00 (CET/CEST)","235","n/e","12","8297","16","5","n/e","n/e","n/e","","283","1284","130","n/e","n/e","1239","n/e","0","38","n/e","6"
"BZN|IT-North","23.03.2021 01:00 - 23.03.2021 02:00 (CET/CEST)","240","n/e","12","7982","16","17","n/e","n/e","n/e","","517","1238","123","n/e","n/e","1194","n/e","0","38","n/e","5"
"BZN|IT-North","23.03.2021 02:00 - 23.03.2021 03:00 (CET/CEST)","245","n/e","12","7740","16","5","n/e","n/e","n/e","","519","1154","93","n/e","n/e","1163","n/e","0","37","n/e","7"
"BZN|IT-North","23.03.2021 03:00 - 23.03.2021 04:00 (CET/CEST)","241","n/e","12","7276","16","5","n/e","n/e","n/e","","519","1160","111","n/e","n/e","1138","n/e","0","36","n/e","7"
"BZN|IT-North","23.03.2021 04:00 - 23.03.2021 05:00 (CET/CEST)","239","n/e","12","7469","16","17","n/e","n/e","n/e","","518","1169","136","n/e","n/e","1185","n/e","0","36","n/e","6"
"BZN|IT-North","23.03.2021 05:00 - 23.03.2021 06:00 (CET/CEST)","245","n/e","13","9316","22","17","n/e","n/e","n/e","","323","1248","272","n/e","n/e","1284","n/e","0","36","n/e","9"
"BZN|IT-North","23.03.2021 06:00 - 23.03.2021 07:00 (CET/CEST)","244","n/e","12","10126","32","12","n/e","n/e","n/e","","164","1997","527","n/e","n/e","1514","n/e","43","37","n/e","10"
"BZN|IT-North","23.03.2021 07:00 - 23.03.2021 08:00 (CET/CEST)","243","n/e","10","10935","32","5","n/e","n/e","n/e","289","","2616","797","n/e","n/e","1822","n/e","731","31","n/e","6"
"BZN|IT-North","23.03.2021 08:00 - 23.03.2021 09:00 (CET/CEST)","228","n/e","10","11444","32","4","n/e","n/e","n/e","591","","3150","978","n/e","n/e","1852","n/e","1814","35","n/e","7"
"BZN|IT-North","23.03.2021 09:00 - 23.03.2021 10:00 (CET/CEST)","236","n/e","9","11470","32","4","n/e","n/e","n/e","1091","","2908","758","n/e","n/e","1850","n/e","2848","38","n/e","5"
"BZN|IT-North","23.03.2021 10:00 - 23.03.2021 11:00 (CET/CEST)","239","n/e","7","10411","32","3","n/e","n/e","n/e","142","","2408","714","n/e","n/e","1820","n/e","3714","36","n/e","5"
"BZN|IT-North","23.03.2021 11:00 - 23.03.2021 12:00 (CET/CEST)","237","n/e","13","10304","27","1","n/e","n/e","n/e","220","","1863","571","n/e","n/e","1751","n/e","4260","34","n/e","6"
"BZN|IT-North","23.03.2021 12:00 - 23.03.2021 13:00 (CET/CEST)","236","n/e","13","10097","27","0","n/e","n/e","n/e","56","","1572","580","n/e","n/e","1524","n/e","4278","33","n/e","6"
"BZN|IT-North","23.03.2021 13:00 - 23.03.2021 14:00 (CET/CEST)","236","n/e","14","9722","22","0","n/e","n/e","n/e","43","","1811","480","n/e","n/e","1528","n/e","3741","37","n/e","7"
"BZN|IT-North","23.03.2021 14:00 - 23.03.2021 15:00 (CET/CEST)","238","n/e","14","10201","22","12","n/e","n/e","n/e","75","","1854","421","n/e","n/e","1693","n/e","3618","37","n/e","5"
"BZN|IT-North","23.03.2021 15:00 - 23.03.2021 16:00 (CET/CEST)","234","n/e","12","10049","22","12","n/e","n/e","n/e","38","","1490","251","n/e","n/e","1837","n/e","2933","37","n/e","4"
"BZN|IT-North","23.03.2021 16:00 - 23.03.2021 17:00 (CET/CEST)","239","n/e","13","10160","22","12","n/e","n/e","n/e","156","","2022","487","n/e","n/e","1923","n/e","1835","33","n/e","2"
"BZN|IT-North","23.03.2021 17:00 - 23.03.2021 18:00 (CET/CEST)","242","n/e","13","10379","22","12","n/e","n/e","n/e","145","","2521","757","n/e","n/e","1869","n/e","588","33","n/e","1"
"BZN|IT-North","23.03.2021 18:00 - 23.03.2021 19:00 (CET/CEST)","237","n/e","13","10506","22","12","n/e","n/e","n/e","1044","","3126","973","n/e","n/e","1887","n/e","19","37","n/e","1"
"BZN|IT-North","23.03.2021 19:00 - 23.03.2021 20:00 (CET/CEST)","232","n/e","12","10465","22","12","n/e","n/e","n/e","1353","","3453","971","n/e","n/e","1986","n/e","0","36","n/e","1"
"BZN|IT-North","23.03.2021 20:00 - 23.03.2021 21:00 (CET/CEST)","230","n/e","12","9783","22","12","n/e","n/e","n/e","930","","3257","1003","n/e","n/e","1859","n/e","0","36","n/e","1"
"BZN|IT-North","23.03.2021 21:00 - 23.03.2021 22:00 (CET/CEST)","232","n/e","14","8733","22","0","n/e","n/e","n/e","124","","2467","605","n/e","n/e","1773","n/e","0","35","n/e","2"
"BZN|IT-North","23.03.2021 22:00 - 23.03.2021 23:00 (CET/CEST)","236","n/e","12","8794","22","0","n/e","n/e","n/e","128","","1738","411","n/e","n/e","1478","n/e","0","36","n/e","5"
"BZN|IT-North","23.03.2021 23:00 - 24.03.2021 00:00 (CET/CEST)","233","n/e","12","9059","16","0","n/e","n/e","n/e","95","","1563","251","n/e","n/e","1346","n/e","0","36","n/e","5"
"BZN|IT-North","24.03.2021 00:00 - 24.03.2021 01:00 (CET/CEST)","234","n/e","14","7233","16","12","n/e","n/e","n/e","1","","1322","129","n/e","n/e","1219","n/e","0","35","n/e","6"
"BZN|IT-North","24.03.2021 01:00 - 24.03.2021 02:00 (CET/CEST)","229","n/e","13","6773","16","12","n/e","n/e","n/e","","40","1263","104","n/e","n/e","1176","n/e","0","37","n/e","4"
"BZN|IT-North","24.03.2021 02:00 - 24.03.2021 03:00 (CET/CEST)","229","n/e","12","7074","16","0","n/e","n/e","n/e","","163","1199","94","n/e","n/e","1101","n/e","0","35","n/e","3"
"BZN|IT-North","24.03.2021 03:00 - 24.03.2021 04:00 (CET/CEST)","230","n/e","13","6830","16","0","n/e","n/e","n/e","","163","1154","85","n/e","n/e","1166","n/e","0","33","n/e","3"
"BZN|IT-North","24.03.2021 04:00 - 24.03.2021 05:00 (CET/CEST)","230","n/e","13","6544","16","9","n/e","n/e","n/e","","163","1170","113","n/e","n/e","1197","n/e","0","35","n/e","3"
"BZN|IT-North","24.03.2021 05:00 - 24.03.2021 06:00 (CET/CEST)","228","n/e","13","7591","22","12","n/e","n/e","n/e","","36","1305","157","n/e","n/e","1267","n/e","0","35","n/e","3"
"BZN|IT-North","24.03.2021 06:00 - 24.03.2021 07:00 (CET/CEST)","226","n/e","12","9040","32","12","n/e","n/e","n/e","520","","1984","627","n/e","n/e","1451","n/e","86","34","n/e","3"
"BZN|IT-North","24.03.2021 07:00 - 24.03.2021 08:00 (CET/CEST)","225","n/e","10","9492","32","12","n/e","n/e","n/e","1121","","2678","967","n/e","n/e","1765","n/e","890","33","n/e","2"
"BZN|IT-North","24.03.2021 08:00 - 24.03.2021 09:00 (CET/CEST)","221","n/e","12","9654","32","12","n/e","n/e","n/e","1263","","2816","1135","n/e","n/e","1841","n/e","2093","35","n/e","1"
"BZN|IT-North","24.03.2021 09:00 - 24.03.2021 10:00 (CET/CEST)","225","n/e","11","10195","32","12","n/e","n/e","n/e","1144","","2376","769","n/e","n/e","1802","n/e","3141","36","n/e","1"
"BZN|IT-North","24.03.2021 10:00 - 24.03.2021 11:00 (CET/CEST)","228","n/e","12","9455","32","0","n/e","n/e","n/e","637","","1842","423","n/e","n/e","1693","n/e","3856","36","n/e","2"
"BZN|IT-North","24.03.2021 11:00 - 24.03.2021 12:00 (CET/CEST)","226","n/e","12","8865","27","7","n/e","n/e","n/e","267","","1505","319","n/e","n/e","1622","n/e","4233","36","n/e","3"
"BZN|IT-North","24.03.2021 12:00 - 24.03.2021 13:00 (CET/CEST)","221","n/e","11","8533","27","12","n/e","n/e","n/e","200","","1313","218","n/e","n/e","1461","n/e","4346","38","n/e","3"
"BZN|IT-North","24.03.2021 13:00 - 24.03.2021 14:00 (CET/CEST)","224","n/e","13","7771","22","12","n/e","n/e","n/e","196","","1275","223","n/e","n/e","1450","n/e","4175","37","n/e","5"
"BZN|IT-North","24.03.2021 14:00 - 24.03.2021 15:00 (CET/CEST)","225","n/e","13","7814","22","0","n/e","n/e","n/e","247","","1289","222","n/e","n/e","1642","n/e","3682","36","n/e","5"
"BZN|IT-North","24.03.2021 15:00 - 24.03.2021 16:00 (CET/CEST)","220","n/e","13","7991","22","8","n/e","n/e","n/e","350","","1349","261","n/e","n/e","1694","n/e","2894","37","n/e","5"
"BZN|IT-North","24.03.2021 16:00 - 24.03.2021 17:00 (CET/CEST)","228","n/e","12","8785","22","12","n/e","n/e","n/e","275","","1643","314","n/e","n/e","1732","n/e","1782","36","n/e","5"
"BZN|IT-North","24.03.2021 17:00 - 24.03.2021 18:00 (CET/CEST)","209","n/e","11","9648","22","12","n/e","n/e","n/e","702","","2527","494","n/e","n/e","1763","n/e","572","38","n/e","3"
"BZN|IT-North","24.03.2021 18:00 - 24.03.2021 19:00 (CET/CEST)","211","n/e","11","9801","22","12","n/e","n/e","n/e","940","","3095","687","n/e","n/e","1817","n/e","20","36","n/e","3"
"BZN|IT-North","24.03.2021 19:00 - 24.03.2021 20:00 (CET/CEST)","213","n/e","10","9845","22","0","n/e","n/e","n/e","1748","","3509","1127","n/e","n/e","1877","n/e","0","36","n/e","3"
"BZN|IT-North","24.03.2021 20:00 - 24.03.2021 21:00 (CET/CEST)","214","n/e","10","9498","22","0","n/e","n/e","n/e","1046","","3126","923","n/e","n/e","1824","n/e","0","34","n/e","3"
"BZN|IT-North","24.03.2021 21:00 - 24.03.2021 22:00 (CET/CEST)","219","n/e","9","9038","22","0","n/e","n/e","n/e","538","","2118","555","n/e","n/e","1682","n/e","0","37","n/e","3"
"BZN|IT-North","24.03.2021 22:00 - 24.03.2021 23:00 (CET/CEST)","221","n/e","9","8638","22","12","n/e","n/e","n/e","299","","1768","376","n/e","n/e","1446","n/e","0","37","n/e","3"
"BZN|IT-North","24.03.2021 23:00 - 25.03.2021 00:00 (CET/CEST)","217","n/e","9","7288","16","3","n/e","n/e","n/e","0","","1426","183","n/e","n/e","1330","n/e","0","36","n/e","3"
"BZN|IT-North","25.03.2021 00:00 - 25.03.2021 01:00 (CET/CEST)","215","n/e","11","6506","16","0","n/e","n/e","n/e","","600","1314","248","n/e","n/e","1218","n/e","0","37","n/e","1"
"BZN|IT-North","25.03.2021 01:00 - 25.03.2021 02:00 (CET/CEST)","218","n/e","9","6075","16","12","n/e","n/e","n/e","","846","1275","230","n/e","n/e","1109","n/e","0","37","n/e","1"
"BZN|IT-North","25.03.2021 02:00 - 25.03.2021 03:00 (CET/CEST)","215","n/e","11","6404","16","12","n/e","n/e","n/e","","965","1218","225","n/e","n/e","1092","n/e","0","37","n/e","1"
"BZN|IT-North","25.03.2021 03:00 - 25.03.2021 04:00 (CET/CEST)","217","n/e","11","6061","16","12","n/e","n/e","n/e","","1015","1211","226","n/e","n/e","1143","n/e","0","37","n/e","1"
"BZN|IT-North","25.03.2021 04:00 - 25.03.2021 05:00 (CET/CEST)","214","n/e","10","6441","16","12","n/e","n/e","n/e","","840","1228","237","n/e","n/e","1111","n/e","0","36","n/e","1"
"BZN|IT-North","25.03.2021 05:00 - 25.03.2021 06:00 (CET/CEST)","209","n/e","11","7724","22","12","n/e","n/e","n/e","","280","1335","395","n/e","n/e","1232","n/e","0","35","n/e","1"
"BZN|IT-North","25.03.2021 06:00 - 25.03.2021 07:00 (CET/CEST)","210","n/e","10","8298","32","12","n/e","n/e","n/e","548","","2283","683","n/e","n/e","1474","n/e","86","36","n/e","1"
"BZN|IT-North","25.03.2021 07:00 - 25.03.2021 08:00 (CET/CEST)","212","n/e","10","8256","32","12","n/e","n/e","n/e","1872","","2861","823","n/e","n/e","1691","n/e","859","35","n/e","1"
"BZN|IT-North","25.03.2021 08:00 - 25.03.2021 09:00 (CET/CEST)","207","n/e","11","8552","27","12","n/e","n/e","n/e","1555","","3069","933","n/e","n/e","1699","n/e","2014","37","n/e","1"
"BZN|IT-North","25.03.2021 09:00 - 25.03.2021 10:00 (CET/CEST)","207","n/e","12","8503","22","12","n/e","n/e","n/e","264","","2488","517","n/e","n/e","1650","n/e","3017","39","n/e","2"
"BZN|IT-North","25.03.2021 10:00 - 25.03.2021 11:00 (CET/CEST)","207","n/e","11","8450","16","12","n/e","n/e","n/e","142","","1824","340","n/e","n/e","1543","n/e","3739","35","n/e","4"
"BZN|IT-North","25.03.2021 11:00 - 25.03.2021 12:00 (CET/CEST)","211","n/e","11","8775","16","12","n/e","n/e","n/e","130","","1644","288","n/e","n/e","1467","n/e","4147","37","n/e","4"
"BZN|IT-North","25.03.2021 12:00 - 25.03.2021 13:00 (CET/CEST)","219","n/e","12","7898","0","8","n/e","n/e","n/e","73","","1431","179","n/e","n/e","1321","n/e","4240","35","n/e","7"
"BZN|IT-North","25.03.2021 13:00 - 25.03.2021 14:00 (CET/CEST)","220","n/e","13","7257","0","4","n/e","n/e","n/e","27","","1328","158","n/e","n/e","1331","n/e","4032","36","n/e","9"
"BZN|IT-North","25.03.2021 14:00 - 25.03.2021 15:00 (CET/CEST)","220","n/e","12","8204","0","8","n/e","n/e","n/e","28","","1414","181","n/e","n/e","1505","n/e","3492","35","n/e","11"
"BZN|IT-North","25.03.2021 15:00 - 25.03.2021 16:00 (CET/CEST)","226","n/e","12","8859","0","0","n/e","n/e","n/e","","128","1588","312","n/e","n/e","1599","n/e","2691","37","n/e","11"
"BZN|IT-North","25.03.2021 16:00 - 25.03.2021 17:00 (CET/CEST)","225","n/e","12","8891","0","12","n/e","n/e","n/e","122","","2075","453","n/e","n/e","1711","n/e","1651","37","n/e","11"
"BZN|IT-North","25.03.2021 17:00 - 25.03.2021 18:00 (CET/CEST)","247","n/e","13","9154","0","12","n/e","n/e","n/e","294","","2776","575","n/e","n/e","1713","n/e","552","35","n/e","12"
"BZN|IT-North","25.03.2021 18:00 - 25.03.2021 19:00 (CET/CEST)","256","n/e","12","9096","0","0","n/e","n/e","n/e","1384","","3117","923","n/e","n/e","1735","n/e","24","33","n/e","13"
"BZN|IT-North","25.03.2021 19:00 - 25.03.2021 20:00 (CET/CEST)","261","n/e","12","9556","0","0","n/e","n/e","n/e","1798","","3473","1160","n/e","n/e","1833","n/e","0","36","n/e","15"
"BZN|IT-North","25.03.2021 20:00 - 25.03.2021 21:00 (CET/CEST)","260","n/e","12","8880","0","0","n/e","n/e","n/e","1237","","3247","961","n/e","n/e","1771","n/e","0","35","n/e","14"
"BZN|IT-North","25.03.2021 21:00 - 25.03.2021 22:00 (CET/CEST)","262","n/e","13","8546","0","0","n/e","n/e","n/e","179","","2761","679","n/e","n/e","1651","n/e","0","35","n/e","10"
"BZN|IT-North","25.03.2021 22:00 - 25.03.2021 23:00 (CET/CEST)","263","n/e","12","8081","0","0","n/e","n/e","n/e","96","","1868","428","n/e","n/e","1512","n/e","0","37","n/e","6"
"BZN|IT-North","25.03.2021 23:00 - 26.03.2021 00:00 (CET/CEST)","262","n/e","13","6794","0","0","n/e","n/e","n/e","1","","1580","306","n/e","n/e","1387","n/e","0","37","n/e","5"
"BZN|IT-North","26.03.2021 00:00 - 26.03.2021 01:00 (CET/CEST)","262","n/e","14","6824","0","12","n/e","n/e","n/e","0","","1557","201","n/e","n/e","1124","n/e","0","36","n/e","4"
"BZN|IT-North","26.03.2021 01:00 - 26.03.2021 02:00 (CET/CEST)","261","n/e","13","6997","0","12","n/e","n/e","n/e","","39","1466","97","n/e","n/e","984","n/e","0","36","n/e","4"
"BZN|IT-North","26.03.2021 02:00 - 26.03.2021 03:00 (CET/CEST)","261","n/e","13","6907","0","0","n/e","n/e","n/e","","40","1328","92","n/e","n/e","949","n/e","0","32","n/e","4"
"BZN|IT-North","26.03.2021 03:00 - 26.03.2021 04:00 (CET/CEST)","261","n/e","13","6595","0","12","n/e","n/e","n/e","","40","1321","99","n/e","n/e","952","n/e","0","34","n/e","3"
"BZN|IT-North","26.03.2021 04:00 - 26.03.2021 05:00 (CET/CEST)","261","n/e","14","6765","0","0","n/e","n/e","n/e","","39","1372","116","n/e","n/e","1011","n/e","0","36","n/e","3"
"BZN|IT-North","26.03.2021 05:00 - 26.03.2021 06:00 (CET/CEST)","261","n/e","14","7605","0","12","n/e","n/e","n/e","1","","1474","342","n/e","n/e","1149","n/e","0","33","n/e","1"
"BZN|IT-North","26.03.2021 06:00 - 26.03.2021 07:00 (CET/CEST)","266","n/e","13","8729","0","12","n/e","n/e","n/e","234","","1990","576","n/e","n/e","1317","n/e","69","32","n/e","1"
"BZN|IT-North","26.03.2021 07:00 - 26.03.2021 08:00 (CET/CEST)","262","n/e","11","8789","0","12","n/e","n/e","n/e","377","","2340","536","n/e","n/e","1423","n/e","705","30","n/e","3"
"BZN|IT-North","26.03.2021 08:00 - 26.03.2021 09:00 (CET/CEST)","257","n/e","12","8441","0","12","n/e","n/e","n/e","1030","","2565","629","n/e","n/e","1425","n/e","1669","34","n/e","3"
"BZN|IT-North","26.03.2021 09:00 - 26.03.2021 10:00 (CET/CEST)","256","n/e","12","8101","0","12","n/e","n/e","n/e","","105","2580","573","n/e","n/e","1397","n/e","2743","36","n/e","3"
"BZN|IT-North","26.03.2021 10:00 - 26.03.2021 11:00 (CET/CEST)","253","n/e","12","7333","0","12","n/e","n/e","n/e","","246","2246","419","n/e","n/e","1335","n/e","3671","37","n/e","3"
"BZN|IT-North","26.03.2021 11:00 - 26.03.2021 12:00 (CET/CEST)","256","n/e","12","7140","0","12","n/e","n/e","n/e","31","","1939","282","n/e","n/e","1377","n/e","4088","32","n/e","4"
"BZN|IT-North","26.03.2021 12:00 - 26.03.2021 13:00 (CET/CEST)","256","n/e","13","6361","0","0","n/e","n/e","n/e","27","","1628","267","n/e","n/e","1276","n/e","4164","34","n/e","7"
"BZN|IT-North","26.03.2021 13:00 - 26.03.2021 14:00 (CET/CEST)","259","n/e","14","6613","0","0","n/e","n/e","n/e","27","","1352","240","n/e","n/e","1302","n/e","3888","37","n/e","10"
"BZN|IT-North","26.03.2021 14:00 - 26.03.2021 15:00 (CET/CEST)","257","n/e","14","7287","0","0","n/e","n/e","n/e","27","","1554","289","n/e","n/e","1467","n/e","3287","37","n/e","14"
"BZN|IT-North","26.03.2021 15:00 - 26.03.2021 16:00 (CET/CEST)","259","n/e","14","8154","0","12","n/e","n/e","n/e","55","","1739","402","n/e","n/e","1494","n/e","2444","37","n/e","15"
"BZN|IT-North","26.03.2021 16:00 - 26.03.2021 17:00 (CET/CEST)","258","n/e","13","8169","0","0","n/e","n/e","n/e","122","","1933","417","n/e","n/e","1530","n/e","1492","38","n/e","19"
"BZN|IT-North","26.03.2021 17:00 - 26.03.2021 18:00 (CET/CEST)","253","n/e","13","9082","0","12","n/e","n/e","n/e","230","","2590","654","n/e","n/e","1671","n/e","394","38","n/e","19"
"BZN|IT-North","26.03.2021 18:00 - 26.03.2021 19:00 (CET/CEST)","255","n/e","13","9294","0","12","n/e","n/e","n/e","1647","","3151","901","n/e","n/e","1591","n/e","14","36","n/e","18"
"BZN|IT-North","26.03.2021 19:00 - 26.03.2021 20:00 (CET/CEST)","252","n/e","13","9696","0","12","n/e","n/e","n/e","1648","","3741","1273","n/e","n/e","1620","n/e","0","36","n/e","18"
"BZN|IT-North","26.03.2021 20:00 - 26.03.2021 21:00 (CET/CEST)","256","n/e","12","9113","0","12","n/e","n/e","n/e","845","","3175","702","n/e","n/e","1573","n/e","0","34","n/e","21"
"BZN|IT-North","26.03.2021 21:00 - 26.03.2021 22:00 (CET/CEST)","259","n/e","12","7886","0","4","n/e","n/e","n/e","182","","2702","457","n/e","n/e","1532","n/e","0","37","n/e","25"
"BZN|IT-North","26.03.2021 22:00 - 26.03.2021 23:00 (CET/CEST)","261","n/e","11","6911","0","0","n/e","n/e","n/e","123","","2230","153","n/e","n/e","1340","n/e","0","37","n/e","29"
"BZN|IT-North","26.03.2021 23:00 - 27.03.2021 00:00 (CET/CEST)","260","n/e","11","7200","0","4","n/e","n/e","n/e","","74","1870","122","n/e","n/e","1207","n/e","0","36","n/e","23"
"BZN|IT-North","27.03.2021 00:00 - 27.03.2021 01:00 (CET/CEST)","260","n/e","11","6389","0","12","n/e","n/e","n/e","","196","1706","181","n/e","n/e","1192","n/e","0","38","n/e","16"
"BZN|IT-North","27.03.2021 01:00 - 27.03.2021 02:00 (CET/CEST)","260","n/e","11","6204","0","12","n/e","n/e","n/e","","236","1512","104","n/e","n/e","1159","n/e","0","37","n/e","16"
"BZN|IT-North","27.03.2021 02:00 - 27.03.2021 03:00 (CET/CEST)","259","n/e","12","5547","0","12","n/e","n/e","n/e","","237","1441","93","n/e","n/e","1109","n/e","0","36","n/e","20"
"BZN|IT-North","27.03.2021 03:00 - 27.03.2021 04:00 (CET/CEST)","263","n/e","13","5177","0","12","n/e","n/e","n/e","","236","1431","130","n/e","n/e","1106","n/e","0","35","n/e","29"
"BZN|IT-North","27.03.2021 04:00 - 27.03.2021 05:00 (CET/CEST)","264","n/e","14","5387","0","12","n/e","n/e","n/e","","282","1505","139","n/e","n/e","1160","n/e","0","34","n/e","25"
"BZN|IT-North","27.03.2021 05:00 - 27.03.2021 06:00 (CET/CEST)","256","n/e","14","6024","0","12","n/e","n/e","n/e","","236","1528","159","n/e","n/e","1170","n/e","0","36","n/e","26"
"BZN|IT-North","27.03.2021 06:00 - 27.03.2021 07:00 (CET/CEST)","256","n/e","14","6690","0","12","n/e","n/e","n/e","","195","1625","239","n/e","n/e","1171","n/e","33","34","n/e","28"
"BZN|IT-North","27.03.2021 07:00 - 27.03.2021 08:00 (CET/CEST)","263","n/e","15","6609","0","12","n/e","n/e","n/e","","100","2036","240","n/e","n/e","1183","n/e","342","37","n/e","24"
"BZN|IT-North","27.03.2021 08:00 - 27.03.2021 09:00 (CET/CEST)","261","n/e","14","6810","0","12","n/e","n/e","n/e","","196","2315","338","n/e","n/e","1097","n/e","895","38","n/e","14"
"BZN|IT-North","27.03.2021 09:00 - 27.03.2021 10:00 (CET/CEST)","264","n/e","14","6753","0","12","n/e","n/e","n/e","","196","2380","358","n/e","n/e","1007","n/e","1335","34","n/e","14"
"BZN|IT-North","27.03.2021 10:00 - 27.03.2021 11:00 (CET/CEST)","264","n/e","13","6920","0","12","n/e","n/e","n/e","","197","2086","230","n/e","n/e","910","n/e","1477","34","n/e","14"
"BZN|IT-North","27.03.2021 11:00 - 27.03.2021 12:00 (CET/CEST)","266","n/e","13","6279","0","12","n/e","n/e","n/e","","241","1692","182","n/e","n/e","775","n/e","1221","35","n/e","15"
"BZN|IT-North","27.03.2021 12:00 - 27.03.2021 13:00 (CET/CEST)","265","n/e","15","5541","0","12","n/e","n/e","n/e","","147","1461","127","n/e","n/e","731","n/e","1162","35","n/e","15"
"BZN|IT-North","27.03.2021 13:00 - 27.03.2021 14:00 (CET/CEST)","264","n/e","14","4625","0","12","n/e","n/e","n/e","","147","1433","110","n/e","n/e","721","n/e","1339","35","n/e","14"
"BZN|IT-North","27.03.2021 14:00 - 27.03.2021 15:00 (CET/CEST)","262","n/e","14","5192","0","0","n/e","n/e","n/e","","147","1501","104","n/e","n/e","783","n/e","1437","37","n/e","14"
"BZN|IT-North","27.03.2021 15:00 - 27.03.2021 16:00 (CET/CEST)","263","n/e","16","6718","0","12","n/e","n/e","n/e","","79","1539","231","n/e","n/e","783","n/e","1494","38","n/e","10"
"BZN|IT-North","27.03.2021 16:00 - 27.03.2021 17:00 (CET/CEST)","261","n/e","17","6678","0","0","n/e","n/e","n/e","139","","1993","459","n/e","n/e","933","n/e","1033","36","n/e","8"
"BZN|IT-North","27.03.2021 17:00 - 27.03.2021 18:00 (CET/CEST)","263","n/e","16","6888","0","0","n/e","n/e","n/e","228","","2458","469","n/e","n/e","1079","n/e","419","35","n/e","7"
"BZN|IT-North","27.03.2021 18:00 - 27.03.2021 19:00 (CET/CEST)","264","n/e","16","6751","0","0","n/e","n/e","n/e","546","","2963","771","n/e","n/e","1177","n/e","26","36","n/e","10"
"BZN|IT-North","27.03.2021 19:00 - 27.03.2021 20:00 (CET/CEST)","262","n/e","17","6998","0","12","n/e","n/e","n/e","1141","","3218","864","n/e","n/e","1250","n/e","0","35","n/e","13"
"BZN|IT-North","27.03.2021 20:00 - 27.03.2021 21:00 (CET/CEST)","265","n/e","17","7487","0","12","n/e","n/e","n/e","288","","2987","413","n/e","n/e","1202","n/e","0","36","n/e","14"
"BZN|IT-North","27.03.2021 21:00 - 27.03.2021 22:00 (CET/CEST)","265","n/e","17","6643","0","12","n/e","n/e","n/e","101","","2468","442","n/e","n/e","1186","n/e","0","36","n/e","13"
"BZN|IT-North","27.03.2021 22:00 - 27.03.2021 23:00 (CET/CEST)","267","n/e","16","6399","0","12","n/e","n/e","n/e","","66","2149","431","n/e","n/e","1184","n/e","0","36","n/e","12"
"BZN|IT-North","27.03.2021 23:00 - 28.03.2021 00:00 (CET/CEST)","265","n/e","15","6170","0","12","n/e","n/e","n/e","","68","1750","172","n/e","n/e","1156","n/e","0","36","n/e","10"
"BZN|IT-North","28.03.2021 00:00 - 28.03.2021 01:00 (CET/CEST)","265","n/e","15","4818","0","12","n/e","n/e","n/e","","128","1455","163","n/e","n/e","1044","n/e","0","35","n/e","8"
"BZN|IT-North","28.03.2021 01:00 - 28.03.2021 02:00 (CET/CEST)","275","n/e","14","4258","0","12","n/e","n/e","n/e","","213","1411","141","n/e","n/e","990","n/e","0","35","n/e","5"
"BZN|IT-North","28.03.2021 02:00 - 28.03.2021 03:00 (CET/CEST)","","","","","","","","","","","","","","","","","","","","",""
"BZN|IT-North","28.03.2021 03:00 - 28.03.2021 04:00 (CET/CEST)","294","n/e","15","4688","0","0","n/e","n/e","n/e","","214","1374","99","n/e","n/e","946","n/e","0","32","n/e","4"
"BZN|IT-North","28.03.2021 04:00 - 28.03.2021 05:00 (CET/CEST)","264","n/e","15","4653","0","12","n/e","n/e","n/e","","169","1382","70","n/e","n/e","950","n/e","0","31","n/e","2"
"BZN|IT-North","28.03.2021 05:00 - 28.03.2021 06:00 (CET/CEST)","264","n/e","15","5625","0","4","n/e","n/e","n/e","","168","1523","92","n/e","n/e","1055","n/e","0","33","n/e","3"
"BZN|IT-North","28.03.2021 06:00 - 28.03.2021 07:00 (CET/CEST)","254","n/e","14","5820","0","0","n/e","n/e","n/e","","165","1607","165","n/e","n/e","1071","n/e","28","36","n/e","4"
